event_id,code,signal_date,stage_group,sample_role_v022,expected_d2_date,expected_d3_date,label_d2_date,label_d3_date,daily_label_source_d2,daily_label_source_d3,daily_label_cache_path,daily_label_cache_mtime,daily_label_cache_sha256,d2_open_daily,d3_high_daily,d3_close_daily,daily_label_quality_ok,daily_label_quality_reason,target_training_eligible,tail_training_eligible,section,count
603823_2026-07-08,603823,2026-07-09,post,TRAIN_PRIMARY,2026-07-10,2026-07-13,2026-07-10,2026-07-13,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\603823_daily.pkl,2026-08-03 22:03:08,21f88bc815f62ee7054f4aa44442173956d570cf267bbaf9437350b39e4eb69a,67.38,69.27,66.0,True,ok,True,True,per_row,
603861_2026-07-08,603861,2026-07-09,post,TRAIN_PRIMARY,2026-07-10,2026-07-13,2026-07-10,2026-07-13,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\603861_daily.pkl,2026-07-27 17:22:03,365f5e7bd988a7d781ea1bb21bf2163f685ae52da5fd0523cfaeaf60437ccf27,13.4,13.34,12.62,True,ok,True,True,per_row,
000977_2026-07-10,000977,2026-07-10,d0,TRAIN_PRIMARY,2026-07-13,2026-07-14,2026-07-13,2026-07-14,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\000977_daily.pkl,2026-08-03 22:45:36,8db3f5ee2456dd9b14262a56e7360f465e0c1005d5880fdfe4096c52d06b2c6e,91.0,88.38,84.95,True,ok,True,True,per_row,
001229_2026-07-09,001229,2026-07-10,post,TRAIN_PRIMARY,2026-07-13,2026-07-14,2026-07-13,2026-07-14,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\001229_daily.pkl,2026-08-03 22:02:06,f6a688b7b4fc192bfc1389d7955ff700b2a521d6e3b17cfdf27ec9a883eaf003,44.76,46.98,42.07,True,ok,True,True,per_row,
002490_2026-07-10,002490,2026-07-10,d0,TRAIN_PRIMARY,2026-07-13,2026-07-14,2026-07-13,2026-07-14,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\002490_daily.pkl,2026-07-24 22:09:01,6ba7dc5b70089c860cb2f908662ae23030b2b43b61ff7b6edf3229a98f9212ee,7.7,9.07,9.05,True,ok,True,True,per_row,
002841_2026-07-10,002841,2026-07-10,d0,TRAIN_PRIMARY,2026-07-13,2026-07-14,2026-07-13,2026-07-14,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\002841_daily.pkl,2026-08-03 22:45:52,1d16fdf47644dbb067c475aeeb612703129121c6d27e0753f2669637258f4fb1,51.51,52.3,51.6,True,ok,True,True,per_row,
002951_2026-07-09,002951,2026-07-10,post,TRAIN_PRIMARY,2026-07-13,2026-07-14,2026-07-13,2026-07-14,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\002951_daily.pkl,2026-07-31 17:41:40,13ee945fe3034656f2637911ae67978f211ad3793d2be3e3b61b03b098e5fad5,14.38,12.75,12.69,True,ok,True,True,per_row,
600094_2026-07-09,600094,2026-07-10,post,TRAIN_PRIMARY,2026-07-13,2026-07-14,2026-07-13,2026-07-14,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\600094_daily.pkl,2026-08-03 22:45:56,502211cfa72c4adb17fe85ba1cd165ee622585784ea74bd7fcc5cb28ec521548,3.95,3.88,3.85,True,ok,True,True,per_row,
600246_2026-07-08,600246,2026-07-10,post,TRAIN_PRIMARY,2026-07-13,2026-07-14,2026-07-13,2026-07-14,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\600246_daily.pkl,2026-08-03 22:45:57,2dea0ec1db9e90deeb03979dc860aefc87023357d6337e14b8979c76aa422be4,19.29,20.48,19.17,True,ok,True,True,per_row,
600288_2026-07-09,600288,2026-07-10,post,TRAIN_PRIMARY,2026-07-13,2026-07-14,2026-07-13,2026-07-14,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\600288_daily.pkl,2026-08-03 22:45:58,c7e198a963ab906bc883dc8bd22f93b179b9eb301c435a8957602d05fcf61145,16.51,17.35,17.18,True,ok,True,True,per_row,
603823_2026-07-08,603823,2026-07-10,post,TRAIN_PRIMARY,2026-07-13,2026-07-14,2026-07-13,2026-07-14,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\603823_daily.pkl,2026-08-03 22:03:08,21f88bc815f62ee7054f4aa44442173956d570cf267bbaf9437350b39e4eb69a,64.3,67.5,66.48,True,ok,True,True,per_row,
603861_2026-07-08,603861,2026-07-10,post,TRAIN_PRIMARY,2026-07-13,2026-07-14,2026-07-13,2026-07-14,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\603861_daily.pkl,2026-07-27 17:22:03,365f5e7bd988a7d781ea1bb21bf2163f685ae52da5fd0523cfaeaf60437ccf27,12.9,12.83,12.36,True,ok,True,True,per_row,
603928_2026-07-10,603928,2026-07-10,d0,TRAIN_PRIMARY,2026-07-13,2026-07-14,2026-07-13,2026-07-14,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\603928_daily.pkl,2026-07-31 17:43:50,ff85944769205cf984df1ba5a00e740769b72b172f8df36403d4c67f7b1ee201,16.94,16.3,15.23,True,ok,True,True,per_row,
000887_2026-07-13,000887,2026-07-13,d0,TRAIN_PRIMARY,2026-07-14,2026-07-15,2026-07-14,2026-07-15,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\000887_daily.pkl,2026-08-03 22:45:34,5047830e5a5557a314560fdaa8c138e716bec793c85f2f6ef2deb39440124754,19.94,19.63,19.25,True,ok,True,True,per_row,
000892_2026-07-13,000892,2026-07-13,d0,TRAIN_PRIMARY,2026-07-14,2026-07-15,2026-07-14,2026-07-15,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\000892_daily.pkl,2026-08-03 22:00:16,cb1a8e2dc60806337a0bde4f2f849798e69da02422e3977658caa45f49383534,4.05,3.52,3.52,True,ok,True,True,per_row,
000977_2026-07-10,000977,2026-07-13,post,TRAIN_PRIMARY,2026-07-14,2026-07-15,2026-07-14,2026-07-15,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\000977_daily.pkl,2026-08-03 22:45:36,8db3f5ee2456dd9b14262a56e7360f465e0c1005d5880fdfe4096c52d06b2c6e,88.0,88.86,84.7,True,ok,True,True,per_row,
001229_2026-07-09,001229,2026-07-13,post,TRAIN_PRIMARY,2026-07-14,2026-07-15,2026-07-14,2026-07-15,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\001229_daily.pkl,2026-08-03 22:02:06,f6a688b7b4fc192bfc1389d7955ff700b2a521d6e3b17cfdf27ec9a883eaf003,45.89,43.3,40.08,True,ok,True,True,per_row,
002346_2026-07-13,002346,2026-07-13,d0,TRAIN_PRIMARY,2026-07-14,2026-07-15,2026-07-14,2026-07-15,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\002346_daily.pkl,2026-08-03 22:00:32,a27d4faff3a9c1f64a9d9b25b8c42f4474be340bb5a611085a8a6d9913f97d84,20.34,21.19,20.16,True,ok,True,True,per_row,
002414_2026-07-13,002414,2026-07-13,d0,TRAIN_PRIMARY,2026-07-14,2026-07-15,2026-07-14,2026-07-15,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\002414_daily.pkl,2026-08-03 22:45:43,4540373298334637038dd877fff25671b73b1a09bfbd6025895060818133b1c5,13.79,13.77,13.32,True,ok,True,True,per_row,
002490_2026-07-10,002490,2026-07-13,post,TRAIN_PRIMARY,2026-07-14,2026-07-15,2026-07-14,2026-07-15,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\002490_daily.pkl,2026-07-24 22:09:01,6ba7dc5b70089c860cb2f908662ae23030b2b43b61ff7b6edf3229a98f9212ee,8.38,8.59,8.15,True,ok,True,True,per_row,
002829_2026-07-13,002829,2026-07-13,d0,TRAIN_PRIMARY,2026-07-14,2026-07-15,2026-07-14,2026-07-15,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\002829_daily.pkl,2026-08-03 22:45:52,3731825deda5db3fa2343e485cdef94366d4530a71136e05dbcbc0f7a53998cc,19.0,18.16,17.13,True,ok,True,True,per_row,
002841_2026-07-10,002841,2026-07-13,post,TRAIN_PRIMARY,2026-07-14,2026-07-15,2026-07-14,2026-07-15,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\002841_daily.pkl,2026-08-03 22:45:52,1d16fdf47644dbb067c475aeeb612703129121c6d27e0753f2669637258f4fb1,51.0,52.1,48.19,True,ok,True,True,per_row,
002951_2026-07-09,002951,2026-07-13,post,TRAIN_PRIMARY,2026-07-14,2026-07-15,2026-07-14,2026-07-15,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\002951_daily.pkl,2026-07-31 17:41:40,13ee945fe3034656f2637911ae67978f211ad3793d2be3e3b61b03b098e5fad5,12.14,13.0,12.69,True,ok,True,True,per_row,
603898_2026-07-13,603898,2026-07-13,d0,TRAIN_PRIMARY,2026-07-14,2026-07-15,2026-07-14,2026-07-15,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\603898_daily.pkl,2026-08-03 22:46:17,6c313f1bc424d9145c1c865721e95f0a1f9e087a171c82d6fdf3fff3fa89e7c3,14.83,14.3,13.84,True,ok,True,True,per_row,
603928_2026-07-10,603928,2026-07-13,post,TRAIN_PRIMARY,2026-07-14,2026-07-15,2026-07-14,2026-07-15,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\603928_daily.pkl,2026-07-31 17:43:50,ff85944769205cf984df1ba5a00e740769b72b172f8df36403d4c67f7b1ee201,16.0,15.38,13.71,True,ok,True,True,per_row,
000887_2026-07-13,000887,2026-07-14,post,TRAIN_PRIMARY,2026-07-15,2026-07-16,2026-07-15,2026-07-16,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\000887_daily.pkl,2026-08-03 22:45:34,5047830e5a5557a314560fdaa8c138e716bec793c85f2f6ef2deb39440124754,19.45,19.31,18.79,True,ok,True,True,per_row,
000892_2026-07-13,000892,2026-07-14,post,TRAIN_PRIMARY,2026-07-15,2026-07-16,2026-07-15,2026-07-16,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\000892_daily.pkl,2026-08-03 22:00:16,cb1a8e2dc60806337a0bde4f2f849798e69da02422e3977658caa45f49383534,3.52,3.87,3.87,True,ok,True,True,per_row,
000920_2026-07-14,000920,2026-07-14,d0,TRAIN_PRIMARY,2026-07-15,2026-07-16,2026-07-15,2026-07-16,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\000920_daily.pkl,2026-07-20 22:59:58,3e72193b6e2b88aace4ebaaece251a101ccc9d4026b7d3b3c3551f34e61ef300,13.9,14.15,14.15,True,ok,True,True,per_row,
001395_2026-07-14,001395,2026-07-14,d0,TRAIN_PRIMARY,2026-07-15,2026-07-16,2026-07-15,2026-07-16,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\001395_daily.pkl,2026-08-03 22:45:39,e77daa082cef719ca3df8d940f9ffe7c0d3ee067f53be4b8b71d67c94f881282,28.84,32.7,32.43,True,ok,True,True,per_row,
002346_2026-07-13,002346,2026-07-14,post,TRAIN_PRIMARY,2026-07-15,2026-07-16,2026-07-15,2026-07-16,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\002346_daily.pkl,2026-08-03 22:00:32,a27d4faff3a9c1f64a9d9b25b8c42f4474be340bb5a611085a8a6d9913f97d84,20.8,21.11,20.49,True,ok,True,True,per_row,
002414_2026-07-13,002414,2026-07-14,post,TRAIN_PRIMARY,2026-07-15,2026-07-16,2026-07-15,2026-07-16,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\002414_daily.pkl,2026-08-03 22:45:43,4540373298334637038dd877fff25671b73b1a09bfbd6025895060818133b1c5,13.52,13.74,13.49,True,ok,True,True,per_row,
002490_2026-07-10,002490,2026-07-14,post,TRAIN_PRIMARY,2026-07-15,2026-07-16,2026-07-15,2026-07-16,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\002490_daily.pkl,2026-07-24 22:09:01,6ba7dc5b70089c860cb2f908662ae23030b2b43b61ff7b6edf3229a98f9212ee,8.15,7.99,7.56,True,ok,True,True,per_row,
002829_2026-07-13,002829,2026-07-14,post,TRAIN_PRIMARY,2026-07-15,2026-07-16,2026-07-15,2026-07-16,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\002829_daily.pkl,2026-08-03 22:45:52,3731825deda5db3fa2343e485cdef94366d4530a71136e05dbcbc0f7a53998cc,16.6,18.84,18.84,True,ok,True,True,per_row,
003020_2026-07-14,003020,2026-07-14,d0,TRAIN_PRIMARY,2026-07-15,2026-07-16,2026-07-15,2026-07-16,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\003020_daily.pkl,2026-07-31 17:41:43,51556de7a3d2a5341b4e764a46eab36dfb54e2c99b902f180a772c8f630d1da6,18.72,21.9,19.72,True,ok,True,True,per_row,
600513_2026-07-14,600513,2026-07-14,d0,TRAIN_PRIMARY,2026-07-15,2026-07-16,2026-07-15,2026-07-16,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\600513_daily.pkl,2026-08-03 21:59:08,271d73ef022a04b874344a8abbbb56ef27d76134fbf8deef13cc9c784323205a,16.99,19.0,17.28,True,ok,True,True,per_row,
600629_2026-07-14,600629,2026-07-14,d0,TRAIN_PRIMARY,2026-07-15,2026-07-16,2026-07-15,2026-07-16,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\600629_daily.pkl,2026-08-03 21:59:09,6b3bb894553655e05e7ee2127907f20edfc4520cd7cdc2d2d5b4be39a3d8208d,13.67,14.07,13.57,True,ok,True,True,per_row,
600992_2026-07-14,600992,2026-07-14,d0,TRAIN_PRIMARY,2026-07-15,2026-07-16,2026-07-15,2026-07-16,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\600992_daily.pkl,2026-07-21 17:42:55,280dc3f9114911ccb2f185fb358c375df2076b712ffe03733c7c9dfe4a4d9efb,10.28,11.56,10.65,True,ok,True,True,per_row,
601608_2026-07-14,601608,2026-07-14,d0,TRAIN_PRIMARY,2026-07-15,2026-07-16,2026-07-15,2026-07-16,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\601608_daily.pkl,2026-08-03 22:46:09,30eb2fe9493976eb4b43b495f7f1b7b91991ffe86919b921054ad885fa932641,4.9,5.01,4.8,True,ok,True,True,per_row,
603898_2026-07-13,603898,2026-07-14,post,TRAIN_PRIMARY,2026-07-15,2026-07-16,2026-07-15,2026-07-16,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\603898_daily.pkl,2026-08-03 22:46:17,6c313f1bc424d9145c1c865721e95f0a1f9e087a171c82d6fdf3fff3fa89e7c3,14.1,13.87,13.29,True,ok,True,True,per_row,
603928_2026-07-10,603928,2026-07-14,post,TRAIN_PRIMARY,2026-07-15,2026-07-16,2026-07-15,2026-07-16,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\603928_daily.pkl,2026-07-31 17:43:50,ff85944769205cf984df1ba5a00e740769b72b172f8df36403d4c67f7b1ee201,15.02,13.08,12.34,True,ok,True,True,per_row,
605090_2026-07-14,605090,2026-07-14,d0,TRAIN_PRIMARY,2026-07-15,2026-07-16,2026-07-15,2026-07-16,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\605090_daily.pkl,2026-08-03 22:46:19,dce754df117f3fd1d3c6b07401f9b88f1d27048a257909f3fefd5243758a3e37,38.52,39.7,37.82,True,ok,True,True,per_row,
000892_2026-07-13,000892,2026-07-15,post,TRAIN_PRIMARY,2026-07-16,2026-07-17,2026-07-16,2026-07-17,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\000892_daily.pkl,2026-08-03 22:00:16,cb1a8e2dc60806337a0bde4f2f849798e69da02422e3977658caa45f49383534,3.48,4.05,3.59,True,ok,True,True,per_row,
000920_2026-07-14,000920,2026-07-15,post,TRAIN_PRIMARY,2026-07-16,2026-07-17,2026-07-16,2026-07-17,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\000920_daily.pkl,2026-07-20 22:59:58,3e72193b6e2b88aace4ebaaece251a101ccc9d4026b7d3b3c3551f34e61ef300,12.71,15.24,14.0,True,ok,True,True,per_row,
001395_2026-07-14,001395,2026-07-15,post,TRAIN_PRIMARY,2026-07-16,2026-07-17,2026-07-16,2026-07-17,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\001395_daily.pkl,2026-08-03 22:45:39,e77daa082cef719ca3df8d940f9ffe7c0d3ee067f53be4b8b71d67c94f881282,29.5,34.54,33.85,True,ok,True,True,per_row,
002346_2026-07-13,002346,2026-07-15,post,TRAIN_PRIMARY,2026-07-16,2026-07-17,2026-07-16,2026-07-17,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\002346_daily.pkl,2026-08-03 22:00:32,a27d4faff3a9c1f64a9d9b25b8c42f4474be340bb5a611085a8a6d9913f97d84,19.53,20.34,18.44,True,ok,True,True,per_row,
002379_2026-07-15,002379,2026-07-15,d0,TRAIN_PRIMARY,2026-07-16,2026-07-17,2026-07-16,2026-07-17,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\002379_daily.pkl,2026-07-27 17:20:40,eea12e77c263a0ee4aac5637bd234c34e52abc7721eca159840a6c374f95425a,18.19,18.86,18.09,True,ok,True,True,per_row,
002829_2026-07-13,002829,2026-07-15,post,TRAIN_PRIMARY,2026-07-16,2026-07-17,2026-07-16,2026-07-17,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\002829_daily.pkl,2026-08-03 22:45:52,3731825deda5db3fa2343e485cdef94366d4530a71136e05dbcbc0f7a53998cc,16.81,20.72,20.72,True,ok,True,True,per_row,
003020_2026-07-14,003020,2026-07-15,post,TRAIN_PRIMARY,2026-07-16,2026-07-17,2026-07-16,2026-07-17,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\003020_daily.pkl,2026-07-31 17:41:43,51556de7a3d2a5341b4e764a46eab36dfb54e2c99b902f180a772c8f630d1da6,20.62,18.97,17.75,True,ok,True,True,per_row,
600513_2026-07-14,600513,2026-07-15,post,TRAIN_PRIMARY,2026-07-16,2026-07-17,2026-07-16,2026-07-17,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\600513_daily.pkl,2026-08-03 21:59:08,271d73ef022a04b874344a8abbbb56ef27d76134fbf8deef13cc9c784323205a,18.57,18.14,16.89,True,ok,True,True,per_row,
600629_2026-07-14,600629,2026-07-15,post,TRAIN_PRIMARY,2026-07-16,2026-07-17,2026-07-16,2026-07-17,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\600629_daily.pkl,2026-08-03 21:59:09,6b3bb894553655e05e7ee2127907f20edfc4520cd7cdc2d2d5b4be39a3d8208d,13.62,13.89,12.41,True,ok,True,True,per_row,
600992_2026-07-14,600992,2026-07-15,post,TRAIN_PRIMARY,2026-07-16,2026-07-17,2026-07-16,2026-07-17,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\600992_daily.pkl,2026-07-21 17:42:55,280dc3f9114911ccb2f185fb358c375df2076b712ffe03733c7c9dfe4a4d9efb,10.96,11.72,11.72,True,ok,True,True,per_row,
601608_2026-07-14,601608,2026-07-15,post,TRAIN_PRIMARY,2026-07-16,2026-07-17,2026-07-16,2026-07-17,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\601608_daily.pkl,2026-08-03 22:46:09,30eb2fe9493976eb4b43b495f7f1b7b91991ffe86919b921054ad885fa932641,4.9,4.76,4.5,True,ok,True,True,per_row,
603065_2026-07-15,603065,2026-07-15,d0,TRAIN_PRIMARY,2026-07-16,2026-07-17,2026-07-16,2026-07-17,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\603065_daily.pkl,2026-08-03 22:46:11,fa25ee97f74c4c53930773776b7a60db24987b3841afb954479726a5ed0a860d,19.07,17.16,17.16,True,ok,True,True,per_row,
605090_2026-07-14,605090,2026-07-15,post,TRAIN_PRIMARY,2026-07-16,2026-07-17,2026-07-16,2026-07-17,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\605090_daily.pkl,2026-08-03 22:46:19,dce754df117f3fd1d3c6b07401f9b88f1d27048a257909f3fefd5243758a3e37,39.7,39.85,38.2,True,ok,True,True,per_row,
001388_2026-07-16,001388,2026-07-16,d0,TRAIN_PRIMARY,2026-07-17,2026-07-20,2026-07-17,2026-07-20,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\001388_daily.pkl,2026-07-27 17:20:18,2613d07f3148a03301ac7b483ae45a31562340c0ffb95c22efc6f11e7645dea3,20.9,26.75,26.72,True,ok,True,True,per_row,
001395_2026-07-14,001395,2026-07-16,post,TRAIN_PRIMARY,2026-07-17,2026-07-20,2026-07-17,2026-07-20,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\001395_daily.pkl,2026-08-03 22:45:39,e77daa082cef719ca3df8d940f9ffe7c0d3ee067f53be4b8b71d67c94f881282,31.1,33.66,30.47,True,ok,True,True,per_row,
002141_2026-07-16,002141,2026-07-16,d0,TRAIN_PRIMARY,2026-07-17,2026-07-20,2026-07-17,2026-07-20,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\002141_daily.pkl,2026-07-31 17:40:59,28af4ffe9a94e84d306e22a2ca7b2337e63a6f2d7488983e16247a34c788356a,5.95,5.44,5.44,True,ok,True,True,per_row,
002379_2026-07-15,002379,2026-07-16,post,TRAIN_PRIMARY,2026-07-17,2026-07-20,2026-07-17,2026-07-20,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\002379_daily.pkl,2026-07-27 17:20:40,eea12e77c263a0ee4aac5637bd234c34e52abc7721eca159840a6c374f95425a,18.37,19.1,18.8,True,ok,True,True,per_row,
002432_2026-07-16,002432,2026-07-16,d0,TRAIN_PRIMARY,2026-07-17,2026-07-20,2026-07-17,2026-07-20,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\002432_daily.pkl,2026-08-03 22:00:35,18316777381d89378ce3173fc9be68469d65e6f92f8cace8c696e0fc5fd14c46,79.2,87.12,72.5,True,ok,True,True,per_row,
003020_2026-07-14,003020,2026-07-16,post,TRAIN_PRIMARY,2026-07-17,2026-07-20,2026-07-17,2026-07-20,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\003020_daily.pkl,2026-07-31 17:41:43,51556de7a3d2a5341b4e764a46eab36dfb54e2c99b902f180a772c8f630d1da6,18.7,17.04,15.98,True,ok,True,True,per_row,
600227_2026-07-16,600227,2026-07-16,d0,TRAIN_PRIMARY,2026-07-17,2026-07-20,2026-07-17,2026-07-20,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\600227_daily.pkl,2026-07-31 17:44:33,5af742dc49abc672e5ab64483398cfb7166714f18a79f8b861013b06eca69ad3,2.8,3.37,3.37,True,ok,True,True,per_row,
600403_2026-07-16,600403,2026-07-16,d0,TRAIN_PRIMARY,2026-07-17,2026-07-20,2026-07-17,2026-07-20,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\600403_daily.pkl,2026-07-24 22:09:15,101b95c72caac7bb3b63c827612ccbd73ed860c081d23dab5dbc091757fc6cb0,5.08,5.28,5.28,True,ok,True,True,per_row,
600513_2026-07-14,600513,2026-07-16,post,TRAIN_PRIMARY,2026-07-17,2026-07-20,2026-07-17,2026-07-20,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\600513_daily.pkl,2026-08-03 21:59:08,271d73ef022a04b874344a8abbbb56ef27d76134fbf8deef13cc9c784323205a,17.21,17.2,16.6,True,ok,True,True,per_row,
600629_2026-07-14,600629,2026-07-16,post,TRAIN_PRIMARY,2026-07-17,2026-07-20,2026-07-17,2026-07-20,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\600629_daily.pkl,2026-08-03 21:59:09,6b3bb894553655e05e7ee2127907f20edfc4520cd7cdc2d2d5b4be39a3d8208d,13.55,12.7,12.03,True,ok,True,True,per_row,
600746_2026-07-16,600746,2026-07-16,d0,TRAIN_PRIMARY,2026-07-17,2026-07-20,2026-07-17,2026-07-20,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\600746_daily.pkl,2026-07-24 22:09:25,f3f1347244e6e02b2ce93c4c24ea7411658bac74185d1afa20bc5b952896d745,6.12,6.64,6.64,True,ok,True,True,per_row,
600829_2026-07-16,600829,2026-07-16,d0,TRAIN_PRIMARY,2026-07-17,2026-07-20,2026-07-17,2026-07-20,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\600829_daily.pkl,2026-07-31 17:41:59,c1d214ca4c38e5a6c5197d852156867698e8587f4af741688eac961c33f9d382,9.6,9.09,8.75,True,ok,True,True,per_row,
600844_2026-07-16,600844,2026-07-16,d0,TRAIN_PRIMARY,2026-07-17,2026-07-20,2026-07-17,2026-07-20,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\600844_daily.pkl,2026-07-31 17:44:46,e8cab2a24dc6da194c354d3d9b504566cd3491fde45ef0d652d6aa0f3217ff1b,2.82,2.98,2.92,True,ok,True,True,per_row,
600992_2026-07-14,600992,2026-07-16,post,TRAIN_PRIMARY,2026-07-17,2026-07-20,2026-07-17,2026-07-20,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\600992_daily.pkl,2026-07-21 17:42:55,280dc3f9114911ccb2f185fb358c375df2076b712ffe03733c7c9dfe4a4d9efb,10.65,11.73,11.03,True,ok,True,True,per_row,
601608_2026-07-14,601608,2026-07-16,post,TRAIN_PRIMARY,2026-07-17,2026-07-20,2026-07-17,2026-07-20,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\601608_daily.pkl,2026-08-03 22:46:09,30eb2fe9493976eb4b43b495f7f1b7b91991ffe86919b921054ad885fa932641,4.7,4.61,4.56,True,ok,True,True,per_row,
603065_2026-07-15,603065,2026-07-16,post,TRAIN_PRIMARY,2026-07-17,2026-07-20,2026-07-17,2026-07-20,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\603065_daily.pkl,2026-08-03 22:46:11,fa25ee97f74c4c53930773776b7a60db24987b3841afb954479726a5ed0a860d,17.16,16.16,15.44,True,ok,True,True,per_row,
