code,trade_date,source_a,source_b,open_a,open_b,high_a,high_b,low_a,low_b,close_a,close_b,volume_a,volume_b,amount_a,amount_b,price_fields_equal,target7_would_differ,tail_loss_would_differ,recommended_authoritative_source,recommendation_reason
000090,2026-06-02,PRIMARY_DAILY_CACHE,ALTERNATIVE_DAILY_CACHE,3.79,3.79,3.83,3.83,3.66,3.66,3.7,3.7,,,,,True,False,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
600644,2026-07-27,PRIMARY_DAILY_CACHE,PRIMARY_DAILY_CACHE,9.01,9.01,9.82,9.82,8.9,8.9,9.38,9.38,,,,,True,False,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
600644,2026-07-27,PRIMARY_DAILY_CACHE,OFFICIAL_DAILY_REPORT,9.01,9.01,9.82,9.82,8.9,8.9,9.38,9.38,,,,,True,False,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
600644,2026-07-27,OFFICIAL_DAILY_REPORT,PRIMARY_DAILY_CACHE,9.01,9.01,9.82,9.82,8.9,8.9,9.38,9.38,,,,,True,False,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
600644,2026-07-27,OFFICIAL_DAILY_REPORT,OFFICIAL_DAILY_REPORT,9.01,9.01,9.82,9.82,8.9,8.9,9.38,9.38,,,,,True,False,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
600644,2026-07-27,PRIMARY_DAILY_CACHE,OFFICIAL_DAILY_REPORT,9.01,9.01,9.82,9.82,8.9,8.9,9.38,9.38,,,,,True,False,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
603118,2026-07-24,PRIMARY_DAILY_CACHE,OFFICIAL_DAILY_REPORT,15.75,15.75,17.88,17.88,15.75,15.75,15.77,15.77,,,,,True,,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
000603,2026-07-27,PRIMARY_DAILY_CACHE,OFFICIAL_DAILY_REPORT,25.14,25.14,25.78,25.78,23.19,23.19,24.93,24.93,,,,,True,,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
002412,2026-07-27,PRIMARY_DAILY_CACHE,OFFICIAL_DAILY_REPORT,6.94,6.94,7.43,7.43,6.86,6.86,7.3,7.3,,,,,True,,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
600396,2026-07-27,PRIMARY_DAILY_CACHE,OFFICIAL_DAILY_REPORT,14.0,14.0,16.2,16.2,14.0,14.0,15.68,15.68,,,,,True,False,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
600396,2026-07-28,PRIMARY_DAILY_CACHE,OFFICIAL_DAILY_REPORT,15.39,15.39,17.21,17.21,14.72,14.72,16.58,16.58,,,,,True,False,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
600396,2026-07-28,PRIMARY_DAILY_CACHE,PRIMARY_DAILY_CACHE,15.39,15.39,17.21,17.21,14.72,14.72,16.58,16.58,,,,,True,False,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
600396,2026-07-28,PRIMARY_DAILY_CACHE,OFFICIAL_DAILY_REPORT,15.39,15.39,17.21,17.21,14.72,14.72,16.58,16.58,,,,,True,False,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
600396,2026-07-28,PRIMARY_DAILY_CACHE,PRIMARY_DAILY_CACHE,15.39,15.39,17.21,17.21,14.72,14.72,16.58,16.58,,,,,True,False,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
600396,2026-07-28,PRIMARY_DAILY_CACHE,OFFICIAL_DAILY_REPORT,15.39,15.39,17.21,17.21,14.72,14.72,16.58,16.58,,,,,True,False,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
600396,2026-07-28,OFFICIAL_DAILY_REPORT,PRIMARY_DAILY_CACHE,15.39,15.39,17.21,17.21,14.72,14.72,16.58,16.58,,,,,True,False,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
600396,2026-07-28,OFFICIAL_DAILY_REPORT,OFFICIAL_DAILY_REPORT,15.39,15.39,17.21,17.21,14.72,14.72,16.58,16.58,,,,,True,False,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
600396,2026-07-28,OFFICIAL_DAILY_REPORT,PRIMARY_DAILY_CACHE,15.39,15.39,17.21,17.21,14.72,14.72,16.58,16.58,,,,,True,False,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
600396,2026-07-28,OFFICIAL_DAILY_REPORT,OFFICIAL_DAILY_REPORT,15.39,15.39,17.21,17.21,14.72,14.72,16.58,16.58,,,,,True,False,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
600396,2026-07-28,PRIMARY_DAILY_CACHE,OFFICIAL_DAILY_REPORT,15.39,15.39,17.21,17.21,14.72,14.72,16.58,16.58,,,,,True,False,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
600396,2026-07-28,PRIMARY_DAILY_CACHE,PRIMARY_DAILY_CACHE,15.39,15.39,17.21,17.21,14.72,14.72,16.58,16.58,,,,,True,False,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
600396,2026-07-28,PRIMARY_DAILY_CACHE,OFFICIAL_DAILY_REPORT,15.39,15.39,17.21,17.21,14.72,14.72,16.58,16.58,,,,,True,False,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
600396,2026-07-28,OFFICIAL_DAILY_REPORT,PRIMARY_DAILY_CACHE,15.39,15.39,17.21,17.21,14.72,14.72,16.58,16.58,,,,,True,False,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
600396,2026-07-28,OFFICIAL_DAILY_REPORT,OFFICIAL_DAILY_REPORT,15.39,15.39,17.21,17.21,14.72,14.72,16.58,16.58,,,,,True,False,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
600396,2026-07-28,PRIMARY_DAILY_CACHE,OFFICIAL_DAILY_REPORT,15.39,15.39,17.21,17.21,14.72,14.72,16.58,16.58,,,,,True,False,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
603619,2026-07-27,PRIMARY_DAILY_CACHE,OFFICIAL_DAILY_REPORT,20.43,20.43,20.67,20.67,20.43,20.43,20.43,20.43,,,,,True,,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
000011,2026-07-28,PRIMARY_DAILY_CACHE,OFFICIAL_DAILY_REPORT,8.28,8.28,8.29,8.29,7.34,7.34,7.55,7.55,,,,,True,,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
002300,2026-07-28,PRIMARY_DAILY_CACHE,OFFICIAL_DAILY_REPORT,7.32,7.32,7.39,7.39,6.85,6.85,7.07,7.07,,,,,True,,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
600396,2026-07-29,PRIMARY_DAILY_CACHE,OFFICIAL_DAILY_REPORT,16.0,16.0,17.83,17.83,15.75,15.75,16.16,16.16,,,,,True,False,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
600396,2026-07-29,PRIMARY_DAILY_CACHE,PRIMARY_DAILY_CACHE,16.0,16.0,17.83,17.83,15.75,15.75,16.16,16.16,,,,,True,False,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
600396,2026-07-29,PRIMARY_DAILY_CACHE,OFFICIAL_DAILY_REPORT,16.0,16.0,17.83,17.83,15.75,15.75,16.16,16.16,,,,,True,False,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
600396,2026-07-29,OFFICIAL_DAILY_REPORT,PRIMARY_DAILY_CACHE,16.0,16.0,17.83,17.83,15.75,15.75,16.16,16.16,,,,,True,False,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
600396,2026-07-29,OFFICIAL_DAILY_REPORT,OFFICIAL_DAILY_REPORT,16.0,16.0,17.83,17.83,15.75,15.75,16.16,16.16,,,,,True,False,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
600396,2026-07-29,PRIMARY_DAILY_CACHE,OFFICIAL_DAILY_REPORT,16.0,16.0,17.83,17.83,15.75,15.75,16.16,16.16,,,,,True,False,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
600698,2026-07-28,PRIMARY_DAILY_CACHE,OFFICIAL_DAILY_REPORT,6.76,6.76,6.96,6.96,6.42,6.42,6.45,6.45,,,,,True,,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
600984,2026-07-28,PRIMARY_DAILY_CACHE,OFFICIAL_DAILY_REPORT,4.0,4.0,4.08,4.08,3.93,3.93,3.97,3.97,,,,,True,,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
